OrderID,OrderDate,UnitCost,Price,OrderQty,CostOfSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
1370,12/28/2013,36.9828456493313,1099,26,961.553986882613,27584.9,26623.3460131174,Reseller,Asian Holiday Promotion,Fabrikam Laptop19 M9000 Black,"Fabrikam, Inc.",Laptops,Computers,Asia,Beijing,China
63,12/18/2012,25.5277212767237,230,36,918.997965962052,8188,7269.00203403795,Catalog,North America Spring Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Harford,United States
7509,8/7/2013,112.438129812224,358,12,1349.25755774668,4224.4,2875.14244225332,Store,North America Back-to-School Promotion,"Contoso SLR Camera 35"" M358 Grey","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Parker,United States
7513,7/4/2014,11.0702309905568,16,48,531.371087546728,764.8,233.428912453272,Catalog,North America Back-to-School Promotion,Contoso Phone with Memory Dialing-2 lines E90 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
7599,5/25/2014,12.6063285970479,16,20,252.126571940959,320,67.8734280590415,Store,No Discount,Contoso Phone with Memory Dialing-2 lines E90 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Houston,United States
7514,11/28/2013,19.3391212624715,28.99,13,251.408576412129,363.8245,112.415923587871,Store,Asian Holiday Promotion,Contoso Hybrid system M60 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Beijing,China
7515,9/10/2013,400.967308214325,967,10,4009.67308214325,9670,5660.32691785675,Store,No Discount,Fabrikam Laptop16W M6080 Black,"Fabrikam, Inc.",Laptops,Computers,Asia,Damascus,Syria
52,10/4/2014,249.943773296231,967,10,2499.43773296231,9670,7170.56226703769,Store,No Discount,Fabrikam Laptop16W M6080 Black,"Fabrikam, Inc.",Laptops,Computers,North America,Newark,United States
7516,12/23/2012,11.6295811604103,19.99,9,104.666230443692,178.9105,74.2442695563077,Store,North America Spring Promotion,Contoso General Carrying Case E304 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Milwaukee,United States
274,1/7/2014,8.90126990554898,19.99,18,160.222858299882,356.8215,196.598641700118,Store,North America Spring Promotion,Contoso General Carrying Case E304 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bangor,United States
7519,11/20/2012,2.06778797945309,3.35,120,248.134557534371,399.32,151.185442465629,Store,North America Holiday Promotion,Contoso In-Line Coupler E180 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Sedalia,United States
728,9/30/2014,2.94265539316947,3.35,400,1177.06215726779,1340,162.937842732212,Reseller,No Discount,Contoso In-Line Coupler E180 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Seattle,United States
1535,3/12/2014,2.44886076668658,3.35,480,1175.45316800956,1608,432.546831990441,Online,European Spring Promotion,Contoso In-Line Coupler E180 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Berlin,Germany
1577,12/12/2011,2.46813332203344,3.35,80,197.450665762675,266.66,69.2093342373252,Store,European Holiday Promotion,Contoso In-Line Coupler E180 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Stockport,United Kingdom
1213,8/14/2012,182.985555066479,879.9,24,4391.65332159549,20765.64,16373.9866784045,Catalog,North America Back-to-School Promotion,Fabrikam Laptop17W M7080 Black,"Fabrikam, Inc.",Laptops,Computers,North America,North Harford,United States
7520,7/14/2014,183.285897514159,259,12,2199.43077016991,3082.1,882.669229830095,Store,North America Back-to-School Promotion,Adventure Works LCD20 M210 White,Adventure Works,Monitors,Computers,North America,Madison,United States
7523,10/1/2013,12.1344548757429,16.9,16,194.151278011887,256.88,62.7287219881131,Online,European Holiday Promotion,Contoso USB Data Link - direct connect adapter E600 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Berlin,Germany
7653,7/25/2013,12.9551520895827,16.9,12,155.461825074993,202.8,47.3381749250073,Catalog,North America Back-to-School Promotion,Contoso USB Data Link - direct connect adapter E600 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
733,7/5/2012,14.6962038156294,16.9,6,88.1772228937762,96.33,8.15277710622381,Store,North America Back-to-School Promotion,Contoso USB Data Link - direct connect adapter E600 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Elmira,United States
1294,9/6/2013,4.23750101721643,16.9,10,42.3750101721643,169,126.624989827836,Store,No Discount,Contoso USB Data Link - direct connect adapter E600 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Calgary,Canada
7524,1/22/2012,40.8130443459716,432,9,367.317399113744,3844.8,3477.48260088626,Online,North America Spring Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
307,6/10/2013,110.378018708664,432,10,1103.78018708664,4320,3216.21981291336,Store,No Discount,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Copenhagen,Denmark
723,7/25/2013,347.557573635246,432,9,3128.01816271721,3758.4,630.381837282786,Store,European Back-to-Scholl Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Ljubljana,Slovenia
7526,9/15/2012,194.926590735741,427,10,1949.26590735741,4270,2320.73409264259,Store,No Discount,A. Datum SLR Camera X142 Orange,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Arlington,United States
626,8/18/2013,45.5053090952788,427,18,819.095563715018,7515.2,6696.10443628498,Online,European Back-to-Scholl Promotion,A. Datum SLR Camera X142 Orange,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
1434,10/30/2013,217.070117229106,366,8,1736.56093783285,2928,1191.43906216715,Store,European Holiday Promotion,Fabrikam Laptop12 M2000 White,"Fabrikam, Inc.",Laptops,Computers,Europe,Moscow,Russia
759,9/30/2013,304.017451875098,699,10,3040.17451875098,6990,3949.82548124902,Store,No Discount,Fabrikam Laptop15 M5000 White,"Fabrikam, Inc.",Laptops,Computers,North America,Oregon,United States
7528,2/23/2013,9.34956451979008,15.9,9,84.1460806781107,142.305,58.1589193218893,Store,North America Spring Promotion,Contoso USB Wave Multi-media Keyboard E280 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Atlantic City,United States
32,11/30/2012,432.322756053661,659,8,3458.58204842929,4744.8,1286.21795157071,Store,European Holiday Promotion,Fabrikam Laptop15.4 M5400 White,"Fabrikam, Inc.",Laptops,Computers,Europe,Torino,Italy
7529,2/17/2013,5.79484953899548,22.89,12,69.5381944679458,268.2708,198.732605532054,Store,European Spring Promotion,Contoso DVD 60 DVD Storage Binder L20 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Cheshire,United Kingdom
1276,1/30/2014,6.38655245630521,22.89,9,57.4789721067469,196.854,139.375027893253,Store,Asian Spring Promotion,Contoso DVD 60 DVD Storage Binder L20 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Shanghai,China
276,9/29/2013,108.166205546836,586,20,2163.32411093672,11720,9556.67588906328,Reseller,No Discount,Fabrikam Laptop14.1 M4100 White,"Fabrikam, Inc.",Laptops,Computers,Asia,Beijing,China
278,8/8/2013,128.503466901859,586,12,1542.04160282231,6856.2,5314.15839717769,Store,North America Back-to-School Promotion,Fabrikam Laptop14.1 M4100 White,"Fabrikam, Inc.",Laptops,Computers,North America,Winchester,United States
1248,9/13/2013,125.887532885407,586,10,1258.87532885407,5860,4601.12467114593,Store,No Discount,Fabrikam Laptop14.1 M4100 White,"Fabrikam, Inc.",Laptops,Computers,North America,Orlando,United States
7530,4/2/2012,157.984783976655,188.5,20,3159.6956795331,3770,610.304320466903,Store,No Discount,A. Datum Advanced Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Orange,United States
1521,10/3/2013,397.504692181759,758,16,6360.07507490814,11370,5009.92492509186,Reseller,European Holiday Promotion,Fabrikam Laptop15.4W M5480 White,"Fabrikam, Inc.",Laptops,Computers,Europe,Paris,France
7531,4/3/2014,239.221681117307,334,9,2152.99513005576,2738.8,585.804869944239,Store,Asian Spring Promotion,Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Nagoya,Japan
1130,9/18/2012,142.080505633447,334,10,1420.80505633447,3340,1919.19494366553,Store,No Discount,Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Miami,United States
1255,2/3/2012,229.32099013816,334,9,2063.88891124344,2972.6,908.711088756562,Store,North America Spring Promotion,Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Waukesha,United States
1288,2/23/2012,159.421193729032,334,9,1434.79074356129,2989.3,1554.50925643871,Store,North America Spring Promotion,Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Somerville,United States
7533,6/26/2012,115.905453144306,139,6,695.432718865838,820.1,124.667281134162,Catalog,North America Back-to-School Promotion,Proseware Screen 85in E1010 Black,"Proseware, Inc.",Projectors & Screens,Computers,North America,North Harford,United States
7535,11/9/2012,124.745102772431,219,13,1621.6863360416,2671.8,1050.1136639584,Reseller,North America Holiday Promotion,Contoso DVD Recorder L240 Gold,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Seattle,United States
7536,3/16/2013,471.737910682873,980,10,4717.37910682873,9800,5082.62089317127,Store,No Discount,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Sebring,United States
706,1/17/2012,176.692968934416,980,9,1590.23672040974,8036,6445.76327959026,Reseller,Asian Spring Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
1315,9/9/2012,474.07343251072,980,10,4740.7343251072,9800,5059.2656748928,Store,No Discount,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Green Bay,United States
7537,7/14/2014,1.0392630526994,4.74,960,997.692530591425,4547.556,3549.86346940857,Catalog,North America Back-to-School Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,North Harford,United States
1072,3/7/2012,385.189534269191,384.9,10,3851.89534269191,3849,-2.89534269191336,Online,No Discount,Fabrikam Laptop10.1 M0101 Silver,"Fabrikam, Inc.",Laptops,Computers,North America,Bethesda,United States
7539,12/22/2012,204.461054776843,368,9,1840.14949299159,3293.6,1453.45050700841,Reseller,North America Spring Promotion,Fabrikam Laptop12 M2002 Red,"Fabrikam, Inc.",Laptops,Computers,North America,Seattle,United States
737,4/3/2014,149.167425918514,382.95,10,1491.67425918514,3829.5,2337.82574081486,Store,No Discount,Fabrikam Laptop12 M2001 Silver,"Fabrikam, Inc.",Laptops,Computers,North America,Houston,United States
1414,4/11/2014,192.414256801579,382.95,10,1924.14256801579,3829.5,1905.35743198421,Store,No Discount,Fabrikam Laptop12 M2001 Silver,"Fabrikam, Inc.",Laptops,Computers,Europe,Saint Petersburg,Russia
7540,1/17/2014,2.19648315621607,196.9,9,19.7683484059446,1762.255,1742.48665159406,Store,North America Spring Promotion,A. Datum SLR-like Digital Camera M400 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Texas City,United States
1637,10/19/2013,45.5008091549153,196.9,13,591.510519013899,2520.32,1928.8094809861,Store,North America Holiday Promotion,A. Datum SLR-like Digital Camera M400 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Sheboygan,United States
7541,5/26/2012,238.209677625447,860,20,4764.19355250894,17200,12435.8064474911,Online,No Discount,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
1605,9/29/2012,283.354842804142,456.9,10,2833.54842804142,4569,1735.45157195858,Store,No Discount,Fabrikam Laptop14.1W M4180 Red,"Fabrikam, Inc.",Laptops,Computers,North America,Midland,United States
7542,4/21/2014,16.6882230792647,102,24,400.517353902353,2427.6,2027.08264609765,Store,Asian Summer Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Southridge Video,Computers Accessories,Computers,Asia,Tokyo,Japan
7601,11/22/2012,132.911342686177,330,8,1063.29074148941,2442,1378.70925851059,Reseller,European Holiday Promotion,Fabrikam Laptop14.1 E4101 Red,"Fabrikam, Inc.",Laptops,Computers,Europe,Paris,France
7544,6/10/2014,20.5273489171568,199,20,410.546978343137,3980,3569.45302165686,Reseller,No Discount,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Paris,France
148,5/26/2013,118.763477245449,199,12,1425.16172694539,2308.4,883.238273054611,Online,Asian Summer Promotion,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
7546,11/26/2013,32.9372652571574,39.9,13,428.184448343047,512.715,84.5305516569533,Online,Asian Holiday Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
1055,10/16/2012,3.08645054383032,39.9,4,12.3458021753213,135.66,123.314197824679,Store,European Holiday Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Dublin,Ireland
7547,1/14/2012,19.3292326661311,33.99,4,77.3169306645244,134.2605,56.9435693354756,Store,North America Spring Promotion,SV 512MB Laptop memory E800 Black,Southridge Video,Computers Accessories,Computers,North America,Northampton,United States
95,1/11/2013,25.9983695343933,33.99,9,233.98532580954,300.8115,66.8261741904603,Store,North America Spring Promotion,SV 512MB Laptop memory E800 Black,Southridge Video,Computers Accessories,Computers,North America,Fall City,United States
1413,4/23/2014,211.421659303732,380,10,2114.21659303732,3800,1685.78340696268,Store,No Discount,Fabrikam Laptop13.3 M3000 Red,"Fabrikam, Inc.",Laptops,Computers,North America,Fall City,United States
7551,11/20/2012,45.5080298119323,293,13,591.60438755512,3765.05,3173.44561244488,Reseller,Asian Holiday Promotion,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Asia,Beijing,China
524,5/3/2012,245.807859030215,293,10,2458.07859030215,2930,471.921409697853,Store,No Discount,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Europe,Bucharest,Romania
1145,11/30/2013,158.18898818805,293,13,2056.45684644465,3809,1752.54315355535,Store,Asian Holiday Promotion,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Asia,Sydney,Australia
7552,5/18/2013,9.01959334481238,49,10,90.1959334481238,490,399.804066551876,Online,No Discount,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,Europe,Berlin,Germany
315,12/26/2011,38.6595045744497,49,4,154.638018297799,186.2,31.5619817022011,Store,North America Spring Promotion,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,North America,Calgary,Canada
453,8/24/2013,5.33233514634478,49,9,47.991016317103,431.2,383.208983682897,Store,European Back-to-Scholl Promotion,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,Europe,Giebelstadt,Germany
876,12/26/2011,2.45451397341546,49,16,39.2722235746473,757.05,717.777776425353,Online,North America Spring Promotion,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,North America,Bethesda,United States
1511,9/23/2014,639.244787600669,758,10,6392.44787600669,7580,1187.55212399331,Catalog,No Discount,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Laptops,Computers,North America,North Harford,United States
1679,11/14/2014,225.092063598124,758,13,2926.19682677561,9399.2,6473.0031732244,Store,North America Holiday Promotion,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Laptops,Computers,North America,Menasha,United States
7556,6/2/2012,3.37134328336,4.74,120,404.5611940032,567.852,163.2908059968,Store,Asian Summer Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Hong Kong,China
